detail_statement_id,statement_id,customer_line_id,statement_date,amount_charged,phone_number,last_modified,_change_request_type
376,149,908691-4,2025-06-01,50,+908691,2025-06-01 00:00:00,u
377,150,902635-7,2025-05-01,50,+902635,2025-05-01 00:00:00,u
378,150,908691-4,2025-05-01,50,+908691,2025-05-01 00:00:00,u
379,151,902635-7,2025-04-01,50,+902635,2025-04-01 00:00:00,u
380,151,908691-4,2025-04-01,50,+908691,2025-04-01 00:00:00,u
381,152,902635-7,2025-03-01,50,+902635,2025-03-01 00:00:00,u
382,152,908691-4,2025-03-01,50,+908691,2025-03-01 00:00:00,u
383,153,902635-7,2025-02-01,50,+902635,2025-02-01 00:00:00,u
384,153,908691-4,2025-02-01,50,+908691,2025-02-01 00:00:00,u
385,154,902635-7,2025-01-01,50,+902635,2025-01-01 00:00:00,u
386,154,908691-4,2025-01-01,50,+908691,2025-01-01 00:00:00,u
387,155,902635-7,2024-12-01,50,+902635,2024-12-01 00:00:00,u
388,155,908691-4,2024-12-01,50,+908691,2024-12-01 00:00:00,u
389,156,902635-7,2024-11-01,50,+902635,2024-11-01 00:00:00,u
390,156,908691-4,2024-11-01,50,+908691,2024-11-01 00:00:00,u
391,157,435401-6,2025-11-01,50,+435401,2025-11-01 00:00:00,u
392,157,860759-11,2025-11-01,50,+860759,2025-11-01 00:00:00,u
393,157,902708-10,2025-11-01,50,+902708,2025-11-01 00:00:00,u
394,157,918686-1,2025-11-01,50,+918686,2025-11-01 00:00:00,u
395,158,435401-6,2025-10-01,50,+435401,2025-10-01 00:00:00,u
396,158,860759-11,2025-10-01,50,+860759,2025-10-01 00:00:00,u
397,158,902708-10,2025-10-01,50,+902708,2025-10-01 00:00:00,u
398,158,918686-1,2025-10-01,50,+918686,2025-10-01 00:00:00,u
399,159,435401-6,2025-09-01,50,+435401,2025-09-01 00:00:00,u
400,159,860759-11,2025-09-01,50,+860759,2025-09-01 00:00:00,u
401,159,902708-10,2025-09-01,50,+902708,2025-09-01 00:00:00,u
402,159,918686-1,2025-09-01,50,+918686,2025-09-01 00:00:00,u
403,160,435401-6,2025-08-01,50,+435401,2025-08-01 00:00:00,u
404,160,860759-11,2025-08-01,50,+860759,2025-08-01 00:00:00,u
405,160,902708-10,2025-08-01,50,+902708,2025-08-01 00:00:00,u
406,160,918686-1,2025-08-01,50,+918686,2025-08-01 00:00:00,u
407,161,435401-6,2025-07-01,50,+435401,2025-07-01 00:00:00,u
408,161,860759-11,2025-07-01,50,+860759,2025-07-01 00:00:00,u
409,161,902708-10,2025-07-01,50,+902708,2025-07-01 00:00:00,u
410,161,918686-1,2025-07-01,50,+918686,2025-07-01 00:00:00,u
411,162,435401-6,2025-06-01,50,+435401,2025-06-01 00:00:00,u
412,162,860759-11,2025-06-01,50,+860759,2025-06-01 00:00:00,u
413,162,902708-10,2025-06-01,50,+902708,2025-06-01 00:00:00,u
414,162,918686-1,2025-06-01,50,+918686,2025-06-01 00:00:00,u
415,163,435401-6,2025-05-01,50,+435401,2025-05-01 00:00:00,u
416,163,860759-11,2025-05-01,50,+860759,2025-05-01 00:00:00,u
417,163,902708-10,2025-05-01,50,+902708,2025-05-01 00:00:00,u
418,163,918686-1,2025-05-01,50,+918686,2025-05-01 00:00:00,u
419,164,435401-6,2025-04-01,50,+435401,2025-04-01 00:00:00,u
420,164,860759-11,2025-04-01,50,+860759,2025-04-01 00:00:00,u
421,164,902708-10,2025-04-01,50,+902708,2025-04-01 00:00:00,u
422,164,918686-1,2025-04-01,50,+918686,2025-04-01 00:00:00,u
423,165,435401-6,2025-03-01,50,+435401,2025-03-01 00:00:00,u
424,165,860759-11,2025-03-01,50,+860759,2025-03-01 00:00:00,u
425,165,902708-10,2025-03-01,50,+902708,2025-03-01 00:00:00,u
426,165,918686-1,2025-03-01,50,+918686,2025-03-01 00:00:00,u
427,166,435401-6,2025-02-01,50,+435401,2025-02-01 00:00:00,u
428,166,860759-11,2025-02-01,50,+860759,2025-02-01 00:00:00,u
429,166,902708-10,2025-02-01,50,+902708,2025-02-01 00:00:00,u
430,166,918686-1,2025-02-01,50,+918686,2025-02-01 00:00:00,u
431,167,435401-6,2025-01-01,50,+435401,2025-01-01 00:00:00,u
432,167,860759-11,2025-01-01,50,+860759,2025-01-01 00:00:00,u
433,167,902708-10,2025-01-01,50,+902708,2025-01-01 00:00:00,u
434,167,918686-1,2025-01-01,50,+918686,2025-01-01 00:00:00,u
435,168,435401-6,2024-12-01,50,+435401,2024-12-01 00:00:00,u
436,168,860759-11,2024-12-01,50,+860759,2024-12-01 00:00:00,u
437,168,902708-10,2024-12-01,50,+902708,2024-12-01 00:00:00,u
438,168,918686-1,2024-12-01,50,+918686,2024-12-01 00:00:00,u
439,169,435401-6,2024-11-01,50,+435401,2024-11-01 00:00:00,u
440,169,860759-11,2024-11-01,50,+860759,2024-11-01 00:00:00,u
441,169,902708-10,2024-11-01,50,+902708,2024-11-01 00:00:00,u
442,169,918686-1,2024-11-01,50,+918686,2024-11-01 00:00:00,u
443,170,358692-6,2025-11-01,25,+358692,2025-11-01 00:00:00,u
444,171,358692-6,2025-10-01,25,+358692,2025-10-01 00:00:00,u
445,172,358692-6,2025-09-01,25,+358692,2025-09-01 00:00:00,u
446,173,358692-6,2025-08-01,25,+358692,2025-08-01 00:00:00,u
447,174,358692-6,2025-07-01,25,+358692,2025-07-01 00:00:00,u
448,175,358692-6,2025-06-01,25,+358692,2025-06-01 00:00:00,u
449,176,358692-6,2025-05-01,25,+358692,2025-05-01 00:00:00,u
450,177,358692-6,2025-04-01,25,+358692,2025-04-01 00:00:00,u
451,178,358692-6,2025-03-01,25,+358692,2025-03-01 00:00:00,u
452,179,358692-6,2025-02-01,25,+358692,2025-02-01 00:00:00,u
453,180,358692-6,2025-01-01,25,+358692,2025-01-01 00:00:00,u
454,181,358692-6,2024-12-01,25,+358692,2024-12-01 00:00:00,u
455,182,358692-6,2024-11-01,25,+358692,2024-11-01 00:00:00,u
456,183,446767-7,2025-11-01,40,+446767,2025-11-01 00:00:00,u
457,183,513383-10,2025-11-01,40,+513383,2025-11-01 00:00:00,u
458,183,598007-9,2025-11-01,40,+598007,2025-11-01 00:00:00,u
459,184,446767-7,2025-10-01,40,+446767,2025-10-01 00:00:00,u
460,184,513383-10,2025-10-01,40,+513383,2025-10-01 00:00:00,u
461,184,598007-9,2025-10-01,40,+598007,2025-10-01 00:00:00,u
462,185,446767-7,2025-09-01,40,+446767,2025-09-01 00:00:00,u
463,185,513383-10,2025-09-01,40,+513383,2025-09-01 00:00:00,u
464,185,598007-9,2025-09-01,40,+598007,2025-09-01 00:00:00,u
465,186,446767-7,2025-08-01,40,+446767,2025-08-01 00:00:00,u
466,186,513383-10,2025-08-01,40,+513383,2025-08-01 00:00:00,u
467,186,598007-9,2025-08-01,40,+598007,2025-08-01 00:00:00,u
468,187,446767-7,2025-07-01,40,+446767,2025-07-01 00:00:00,u
469,187,513383-10,2025-07-01,40,+513383,2025-07-01 00:00:00,u
470,187,598007-9,2025-07-01,40,+598007,2025-07-01 00:00:00,u
471,188,446767-7,2025-06-01,40,+446767,2025-06-01 00:00:00,u
472,188,513383-10,2025-06-01,40,+513383,2025-06-01 00:00:00,u
473,188,598007-9,2025-06-01,40,+598007,2025-06-01 00:00:00,u
474,189,446767-7,2025-05-01,40,+446767,2025-05-01 00:00:00,u
475,189,513383-10,2025-05-01,40,+513383,2025-05-01 00:00:00,u
476,189,598007-9,2025-05-01,40,+598007,2025-05-01 00:00:00,u
477,190,446767-7,2025-04-01,40,+446767,2025-04-01 00:00:00,u
478,190,513383-10,2025-04-01,40,+513383,2025-04-01 00:00:00,u
479,190,598007-9,2025-04-01,40,+598007,2025-04-01 00:00:00,u
480,191,446767-7,2025-03-01,40,+446767,2025-03-01 00:00:00,u
481,191,513383-10,2025-03-01,40,+513383,2025-03-01 00:00:00,u
482,191,598007-9,2025-03-01,40,+598007,2025-03-01 00:00:00,u
483,192,446767-7,2025-02-01,40,+446767,2025-02-01 00:00:00,u
484,192,513383-10,2025-02-01,40,+513383,2025-02-01 00:00:00,u
485,192,598007-9,2025-02-01,40,+598007,2025-02-01 00:00:00,u
486,193,446767-7,2025-01-01,40,+446767,2025-01-01 00:00:00,u
487,193,513383-10,2025-01-01,40,+513383,2025-01-01 00:00:00,u
488,193,598007-9,2025-01-01,40,+598007,2025-01-01 00:00:00,u
489,194,446767-7,2024-12-01,40,+446767,2024-12-01 00:00:00,u
490,194,513383-10,2024-12-01,40,+513383,2024-12-01 00:00:00,u
491,194,598007-9,2024-12-01,40,+598007,2024-12-01 00:00:00,u
492,195,446767-7,2024-11-01,40,+446767,2024-11-01 00:00:00,u
493,195,513383-10,2024-11-01,40,+513383,2024-11-01 00:00:00,u
494,195,598007-9,2024-11-01,40,+598007,2024-11-01 00:00:00,u
495,196,971304-1,2025-11-01,25,+971304,2025-11-01 00:00:00,u
496,197,971304-1,2025-10-01,25,+971304,2025-10-01 00:00:00,u
497,198,971304-1,2025-09-01,25,+971304,2025-09-01 00:00:00,u
498,199,971304-1,2025-08-01,25,+971304,2025-08-01 00:00:00,u
499,200,971304-1,2025-07-01,25,+971304,2025-07-01 00:00:00,u
500,201,971304-1,2025-06-01,25,+971304,2025-06-01 00:00:00,u
501,202,971304-1,2025-05-01,25,+971304,2025-05-01 00:00:00,u
502,203,971304-1,2025-04-01,25,+971304,2025-04-01 00:00:00,u
503,204,971304-1,2025-03-01,25,+971304,2025-03-01 00:00:00,u
504,205,971304-1,2025-02-01,25,+971304,2025-02-01 00:00:00,u
505,206,971304-1,2025-01-01,25,+971304,2025-01-01 00:00:00,u
506,207,971304-1,2024-12-01,25,+971304,2024-12-01 00:00:00,u
507,208,971304-1,2024-11-01,25,+971304,2024-11-01 00:00:00,u
508,209,182819-3,2025-11-01,40,+182819,2025-11-01 00:00:00,u
509,209,774361-10,2025-11-01,40,+774361,2025-11-01 00:00:00,u
510,209,901621-14,2025-11-01,40,+901621,2025-11-01 00:00:00,u
511,210,182819-3,2025-10-01,40,+182819,2025-10-01 00:00:00,u
512,210,774361-10,2025-10-01,40,+774361,2025-10-01 00:00:00,u
513,210,901621-14,2025-10-01,40,+901621,2025-10-01 00:00:00,u
514,211,182819-3,2025-09-01,40,+182819,2025-09-01 00:00:00,u
515,211,774361-10,2025-09-01,40,+774361,2025-09-01 00:00:00,u
516,211,901621-14,2025-09-01,40,+901621,2025-09-01 00:00:00,u
517,212,182819-3,2025-08-01,40,+182819,2025-08-01 00:00:00,u
518,212,774361-10,2025-08-01,40,+774361,2025-08-01 00:00:00,u
519,212,901621-14,2025-08-01,40,+901621,2025-08-01 00:00:00,u
520,213,182819-3,2025-07-01,40,+182819,2025-07-01 00:00:00,u
521,213,774361-10,2025-07-01,40,+774361,2025-07-01 00:00:00,u
522,213,901621-14,2025-07-01,40,+901621,2025-07-01 00:00:00,u
523,214,182819-3,2025-06-01,40,+182819,2025-06-01 00:00:00,u
524,214,774361-10,2025-06-01,40,+774361,2025-06-01 00:00:00,u
525,214,901621-14,2025-06-01,40,+901621,2025-06-01 00:00:00,u
526,215,182819-3,2025-05-01,40,+182819,2025-05-01 00:00:00,u
527,215,774361-10,2025-05-01,40,+774361,2025-05-01 00:00:00,u
528,215,901621-14,2025-05-01,40,+901621,2025-05-01 00:00:00,u
529,216,182819-3,2025-04-01,40,+182819,2025-04-01 00:00:00,u
530,216,774361-10,2025-04-01,40,+774361,2025-04-01 00:00:00,u
531,216,901621-14,2025-04-01,40,+901621,2025-04-01 00:00:00,u
532,217,182819-3,2025-03-01,40,+182819,2025-03-01 00:00:00,u
533,217,774361-10,2025-03-01,40,+774361,2025-03-01 00:00:00,u
534,217,901621-14,2025-03-01,40,+901621,2025-03-01 00:00:00,u
535,218,182819-3,2025-02-01,40,+182819,2025-02-01 00:00:00,u
536,218,774361-10,2025-02-01,40,+774361,2025-02-01 00:00:00,u
537,218,901621-14,2025-02-01,40,+901621,2025-02-01 00:00:00,u
538,219,182819-3,2025-01-01,40,+182819,2025-01-01 00:00:00,u
539,219,774361-10,2025-01-01,40,+774361,2025-01-01 00:00:00,u
540,219,901621-14,2025-01-01,40,+901621,2025-01-01 00:00:00,u
541,220,182819-3,2024-12-01,40,+182819,2024-12-01 00:00:00,u
542,220,774361-10,2024-12-01,40,+774361,2024-12-01 00:00:00,u
543,220,901621-14,2024-12-01,40,+901621,2024-12-01 00:00:00,u
544,221,182819-3,2024-11-01,40,+182819,2024-11-01 00:00:00,u
545,221,774361-10,2024-11-01,40,+774361,2024-11-01 00:00:00,u
546,221,901621-14,2024-11-01,40,+901621,2024-11-01 00:00:00,u
547,222,349529-14,2025-11-01,50,+349529,2025-11-01 00:00:00,u
548,222,822158-11,2025-11-01,50,+822158,2025-11-01 00:00:00,u
549,223,349529-14,2025-10-01,50,+349529,2025-10-01 00:00:00,u
550,223,822158-11,2025-10-01,50,+822158,2025-10-01 00:00:00,u
551,224,349529-14,2025-09-01,50,+349529,2025-09-01 00:00:00,u
552,224,822158-11,2025-09-01,50,+822158,2025-09-01 00:00:00,u
553,225,349529-14,2025-08-01,50,+349529,2025-08-01 00:00:00,u
554,225,822158-11,2025-08-01,50,+822158,2025-08-01 00:00:00,u
555,226,349529-14,2025-07-01,50,+349529,2025-07-01 00:00:00,u
556,226,822158-11,2025-07-01,50,+822158,2025-07-01 00:00:00,u
557,227,349529-14,2025-06-01,50,+349529,2025-06-01 00:00:00,u
558,227,822158-11,2025-06-01,50,+822158,2025-06-01 00:00:00,u
559,228,349529-14,2025-05-01,50,+349529,2025-05-01 00:00:00,u
560,228,822158-11,2025-05-01,50,+822158,2025-05-01 00:00:00,u
561,229,349529-14,2025-04-01,50,+349529,2025-04-01 00:00:00,u
562,229,822158-11,2025-04-01,50,+822158,2025-04-01 00:00:00,u
563,230,349529-14,2025-03-01,50,+349529,2025-03-01 00:00:00,u
564,230,822158-11,2025-03-01,50,+822158,2025-03-01 00:00:00,u
565,231,349529-14,2025-02-01,50,+349529,2025-02-01 00:00:00,u
566,231,822158-11,2025-02-01,50,+822158,2025-02-01 00:00:00,u
567,232,349529-14,2025-01-01,50,+349529,2025-01-01 00:00:00,u
568,232,822158-11,2025-01-01,50,+822158,2025-01-01 00:00:00,u
569,233,349529-14,2024-12-01,50,+349529,2024-12-01 00:00:00,u
570,233,822158-11,2024-12-01,50,+822158,2024-12-01 00:00:00,u
571,234,349529-14,2024-11-01,50,+349529,2024-11-01 00:00:00,u
572,234,822158-11,2024-11-01,50,+822158,2024-11-01 00:00:00,u
573,235,337258-6,2025-11-01,50,+337258,2025-11-01 00:00:00,u
574,235,370202-5,2025-11-01,50,+370202,2025-11-01 00:00:00,u
575,235,370330-14,2025-11-01,50,+370330,2025-11-01 00:00:00,u
576,236,337258-6,2025-10-01,50,+337258,2025-10-01 00:00:00,u
577,236,370202-5,2025-10-01,50,+370202,2025-10-01 00:00:00,u
578,236,370330-14,2025-10-01,50,+370330,2025-10-01 00:00:00,u
579,237,337258-6,2025-09-01,50,+337258,2025-09-01 00:00:00,u
580,237,370202-5,2025-09-01,50,+370202,2025-09-01 00:00:00,u
581,237,370330-14,2025-09-01,50,+370330,2025-09-01 00:00:00,u
582,238,337258-6,2025-08-01,50,+337258,2025-08-01 00:00:00,u
583,238,370202-5,2025-08-01,50,+370202,2025-08-01 00:00:00,u
584,238,370330-14,2025-08-01,50,+370330,2025-08-01 00:00:00,u
585,239,337258-6,2025-07-01,50,+337258,2025-07-01 00:00:00,u
586,239,370202-5,2025-07-01,50,+370202,2025-07-01 00:00:00,u
587,239,370330-14,2025-07-01,50,+370330,2025-07-01 00:00:00,u
588,240,337258-6,2025-06-01,50,+337258,2025-06-01 00:00:00,u
589,240,370202-5,2025-06-01,50,+370202,2025-06-01 00:00:00,u
590,240,370330-14,2025-06-01,50,+370330,2025-06-01 00:00:00,u
591,241,337258-6,2025-05-01,50,+337258,2025-05-01 00:00:00,u
592,241,370202-5,2025-05-01,50,+370202,2025-05-01 00:00:00,u
593,241,370330-14,2025-05-01,50,+370330,2025-05-01 00:00:00,u
594,242,337258-6,2025-04-01,50,+337258,2025-04-01 00:00:00,u
595,242,370202-5,2025-04-01,50,+370202,2025-04-01 00:00:00,u
596,242,370330-14,2025-04-01,50,+370330,2025-04-01 00:00:00,u
597,243,337258-6,2025-03-01,50,+337258,2025-03-01 00:00:00,u
598,243,370202-5,2025-03-01,50,+370202,2025-03-01 00:00:00,u
599,243,370330-14,2025-03-01,50,+370330,2025-03-01 00:00:00,u
600,244,337258-6,2025-02-01,50,+337258,2025-02-01 00:00:00,u
601,244,370202-5,2025-02-01,50,+370202,2025-02-01 00:00:00,u
602,244,370330-14,2025-02-01,50,+370330,2025-02-01 00:00:00,u
603,245,337258-6,2025-01-01,50,+337258,2025-01-01 00:00:00,u
604,245,370202-5,2025-01-01,50,+370202,2025-01-01 00:00:00,u
605,245,370330-14,2025-01-01,50,+370330,2025-01-01 00:00:00,u
606,246,337258-6,2024-12-01,50,+337258,2024-12-01 00:00:00,u
607,246,370202-5,2024-12-01,50,+370202,2024-12-01 00:00:00,u
608,246,370330-14,2024-12-01,50,+370330,2024-12-01 00:00:00,u
609,247,337258-6,2024-11-01,50,+337258,2024-11-01 00:00:00,u
610,247,370202-5,2024-11-01,50,+370202,2024-11-01 00:00:00,u
611,247,370330-14,2024-11-01,50,+370330,2024-11-01 00:00:00,u
612,248,445347-7,2025-11-01,25,+445347,2025-11-01 00:00:00,u
613,248,945131-8,2025-11-01,25,+945131,2025-11-01 00:00:00,u
614,249,445347-7,2025-10-01,25,+445347,2025-10-01 00:00:00,u
615,249,945131-8,2025-10-01,25,+945131,2025-10-01 00:00:00,u
616,250,445347-7,2025-09-01,25,+445347,2025-09-01 00:00:00,u
617,250,945131-8,2025-09-01,25,+945131,2025-09-01 00:00:00,u
618,251,445347-7,2025-08-01,25,+445347,2025-08-01 00:00:00,u
619,251,945131-8,2025-08-01,25,+945131,2025-08-01 00:00:00,u
620,252,445347-7,2025-07-01,25,+445347,2025-07-01 00:00:00,u
621,252,945131-8,2025-07-01,25,+945131,2025-07-01 00:00:00,u
622,253,445347-7,2025-06-01,25,+445347,2025-06-01 00:00:00,u
623,253,945131-8,2025-06-01,25,+945131,2025-06-01 00:00:00,u
624,254,445347-7,2025-05-01,25,+445347,2025-05-01 00:00:00,u
625,254,945131-8,2025-05-01,25,+945131,2025-05-01 00:00:00,u
626,255,445347-7,2025-04-01,25,+445347,2025-04-01 00:00:00,u
627,255,945131-8,2025-04-01,25,+945131,2025-04-01 00:00:00,u
628,256,445347-7,2025-03-01,25,+445347,2025-03-01 00:00:00,u
629,256,945131-8,2025-03-01,25,+945131,2025-03-01 00:00:00,u
630,257,445347-7,2025-02-01,25,+445347,2025-02-01 00:00:00,u
631,257,945131-8,2025-02-01,25,+945131,2025-02-01 00:00:00,u
632,258,445347-7,2025-01-01,25,+445347,2025-01-01 00:00:00,u
633,258,945131-8,2025-01-01,25,+945131,2025-01-01 00:00:00,u
634,259,445347-7,2024-12-01,25,+445347,2024-12-01 00:00:00,u
635,259,945131-8,2024-12-01,25,+945131,2024-12-01 00:00:00,u
636,260,445347-7,2024-11-01,25,+445347,2024-11-01 00:00:00,u
637,260,945131-8,2024-11-01,25,+945131,2024-11-01 00:00:00,u
638,261,380208-5,2025-11-01,40,+380208,2025-11-01 00:00:00,u
639,262,380208-5,2025-10-01,40,+380208,2025-10-01 00:00:00,u
640,263,380208-5,2025-09-01,40,+380208,2025-09-01 00:00:00,u
641,264,380208-5,2025-08-01,40,+380208,2025-08-01 00:00:00,u
642,265,380208-5,2025-07-01,40,+380208,2025-07-01 00:00:00,u
643,266,380208-5,2025-06-01,40,+380208,2025-06-01 00:00:00,u
644,267,380208-5,2025-05-01,40,+380208,2025-05-01 00:00:00,u
645,268,380208-5,2025-04-01,40,+380208,2025-04-01 00:00:00,u
646,269,380208-5,2025-03-01,40,+380208,2025-03-01 00:00:00,u
647,270,380208-5,2025-02-01,40,+380208,2025-02-01 00:00:00,u
648,271,380208-5,2025-01-01,40,+380208,2025-01-01 00:00:00,u
649,272,380208-5,2024-12-01,40,+380208,2024-12-01 00:00:00,u
650,273,380208-5,2024-11-01,40,+380208,2024-11-01 00:00:00,u
651,274,485570-13,2025-11-01,40,+485570,2025-11-01 00:00:00,u
652,274,495389-12,2025-11-01,40,+495389,2025-11-01 00:00:00,u
653,274,910709-5,2025-11-01,40,+910709,2025-11-01 00:00:00,u
654,275,485570-13,2025-10-01,40,+485570,2025-10-01 00:00:00,u
655,275,495389-12,2025-10-01,40,+495389,2025-10-01 00:00:00,u
656,275,910709-5,2025-10-01,40,+910709,2025-10-01 00:00:00,u
657,276,485570-13,2025-09-01,40,+485570,2025-09-01 00:00:00,u
658,276,495389-12,2025-09-01,40,+495389,2025-09-01 00:00:00,u
659,276,910709-5,2025-09-01,40,+910709,2025-09-01 00:00:00,u
660,277,485570-13,2025-08-01,40,+485570,2025-08-01 00:00:00,u
661,277,495389-12,2025-08-01,40,+495389,2025-08-01 00:00:00,u
662,277,910709-5,2025-08-01,40,+910709,2025-08-01 00:00:00,u
663,278,485570-13,2025-07-01,40,+485570,2025-07-01 00:00:00,u
664,278,495389-12,2025-07-01,40,+495389,2025-07-01 00:00:00,u
665,278,910709-5,2025-07-01,40,+910709,2025-07-01 00:00:00,u
666,279,485570-13,2025-06-01,40,+485570,2025-06-01 00:00:00,u
667,279,495389-12,2025-06-01,40,+495389,2025-06-01 00:00:00,u
668,279,910709-5,2025-06-01,40,+910709,2025-06-01 00:00:00,u
669,280,485570-13,2025-05-01,40,+485570,2025-05-01 00:00:00,u
670,280,495389-12,2025-05-01,40,+495389,2025-05-01 00:00:00,u
671,280,910709-5,2025-05-01,40,+910709,2025-05-01 00:00:00,u
672,281,485570-13,2025-04-01,40,+485570,2025-04-01 00:00:00,u
673,281,495389-12,2025-04-01,40,+495389,2025-04-01 00:00:00,u
674,281,910709-5,2025-04-01,40,+910709,2025-04-01 00:00:00,u
675,282,485570-13,2025-03-01,40,+485570,2025-03-01 00:00:00,u
676,282,495389-12,2025-03-01,40,+495389,2025-03-01 00:00:00,u
677,282,910709-5,2025-03-01,40,+910709,2025-03-01 00:00:00,u
678,283,485570-13,2025-02-01,40,+485570,2025-02-01 00:00:00,u
679,283,495389-12,2025-02-01,40,+495389,2025-02-01 00:00:00,u
680,283,910709-5,2025-02-01,40,+910709,2025-02-01 00:00:00,u
681,284,485570-13,2025-01-01,40,+485570,2025-01-01 00:00:00,u
682,284,495389-12,2025-01-01,40,+495389,2025-01-01 00:00:00,u
683,284,910709-5,2025-01-01,40,+910709,2025-01-01 00:00:00,u
684,285,485570-13,2024-12-01,40,+485570,2024-12-01 00:00:00,u
685,285,495389-12,2024-12-01,40,+495389,2024-12-01 00:00:00,u
686,285,910709-5,2024-12-01,40,+910709,2024-12-01 00:00:00,u
687,286,485570-13,2024-11-01,40,+485570,2024-11-01 00:00:00,u
688,286,495389-12,2024-11-01,40,+495389,2024-11-01 00:00:00,u
689,286,910709-5,2024-11-01,40,+910709,2024-11-01 00:00:00,u
690,287,120749-10,2025-11-01,50,+120749,2025-11-01 00:00:00,u
691,287,351596-8,2025-11-01,50,+351596,2025-11-01 00:00:00,u
692,287,406967-3,2025-11-01,50,+406967,2025-11-01 00:00:00,u
693,288,120749-10,2025-10-01,50,+120749,2025-10-01 00:00:00,u
694,288,351596-8,2025-10-01,50,+351596,2025-10-01 00:00:00,u
695,288,406967-3,2025-10-01,50,+406967,2025-10-01 00:00:00,u
696,289,120749-10,2025-09-01,50,+120749,2025-09-01 00:00:00,u
697,289,351596-8,2025-09-01,50,+351596,2025-09-01 00:00:00,u
698,289,406967-3,2025-09-01,50,+406967,2025-09-01 00:00:00,u
699,290,120749-10,2025-08-01,50,+120749,2025-08-01 00:00:00,u
700,290,351596-8,2025-08-01,50,+351596,2025-08-01 00:00:00,u
701,290,406967-3,2025-08-01,50,+406967,2025-08-01 00:00:00,u
702,291,120749-10,2025-07-01,50,+120749,2025-07-01 00:00:00,u
703,291,351596-8,2025-07-01,50,+351596,2025-07-01 00:00:00,u
704,291,406967-3,2025-07-01,50,+406967,2025-07-01 00:00:00,u
705,292,120749-10,2025-06-01,50,+120749,2025-06-01 00:00:00,u
706,292,351596-8,2025-06-01,50,+351596,2025-06-01 00:00:00,u
707,292,406967-3,2025-06-01,50,+406967,2025-06-01 00:00:00,u
708,293,120749-10,2025-05-01,50,+120749,2025-05-01 00:00:00,u
709,293,351596-8,2025-05-01,50,+351596,2025-05-01 00:00:00,u
710,293,406967-3,2025-05-01,50,+406967,2025-05-01 00:00:00,u
711,294,120749-10,2025-04-01,50,+120749,2025-04-01 00:00:00,u
712,294,351596-8,2025-04-01,50,+351596,2025-04-01 00:00:00,u
713,294,406967-3,2025-04-01,50,+406967,2025-04-01 00:00:00,u
714,295,120749-10,2025-03-01,50,+120749,2025-03-01 00:00:00,u
715,295,351596-8,2025-03-01,50,+351596,2025-03-01 00:00:00,u
716,295,406967-3,2025-03-01,50,+406967,2025-03-01 00:00:00,u
717,296,120749-10,2025-02-01,50,+120749,2025-02-01 00:00:00,u
718,296,351596-8,2025-02-01,50,+351596,2025-02-01 00:00:00,u
719,296,406967-3,2025-02-01,50,+406967,2025-02-01 00:00:00,u
720,297,120749-10,2025-01-01,50,+120749,2025-01-01 00:00:00,u
721,297,351596-8,2025-01-01,50,+351596,2025-01-01 00:00:00,u
722,297,406967-3,2025-01-01,50,+406967,2025-01-01 00:00:00,u
723,298,120749-10,2024-12-01,50,+120749,2024-12-01 00:00:00,u
724,298,351596-8,2024-12-01,50,+351596,2024-12-01 00:00:00,u
725,298,406967-3,2024-12-01,50,+406967,2024-12-01 00:00:00,u
726,299,120749-10,2024-11-01,50,+120749,2024-11-01 00:00:00,u
727,299,351596-8,2024-11-01,50,+351596,2024-11-01 00:00:00,u
728,299,406967-3,2024-11-01,50,+406967,2024-11-01 00:00:00,u
729,300,656504-12,2025-11-01,25,+656504,2025-11-01 00:00:00,u
730,301,656504-12,2025-10-01,25,+656504,2025-10-01 00:00:00,u
731,302,656504-12,2025-09-01,25,+656504,2025-09-01 00:00:00,u
732,303,656504-12,2025-08-01,25,+656504,2025-08-01 00:00:00,u
733,304,656504-12,2025-07-01,25,+656504,2025-07-01 00:00:00,u
734,305,656504-12,2025-06-01,25,+656504,2025-06-01 00:00:00,u
735,306,656504-12,2025-05-01,25,+656504,2025-05-01 00:00:00,u
736,307,656504-12,2025-04-01,25,+656504,2025-04-01 00:00:00,u
737,308,656504-12,2025-03-01,25,+656504,2025-03-01 00:00:00,u
